comuna,titulo,precio_clp,habitaciones,banos,superficie_m2,estacionamientos,fecha_publicacion,codigo_aviso,url,tipo_publicacion,tipo_propiedad,precio_uf
Macul,"Macul, 1 dorm 1 baño estacionamiento y bodega",430000.0,1.0,1.0,42.0,1.0,09/07/2026,81541069,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/1-dorm-1-bano-estacionamiento-y-bodega/81541069,arriendo-mensual,departamento,10.52765848471739
Macul,"Macul, A pasos de av. Quilín y av. Macul, cercano a metro quilín",480000.0,2.0,1.0,46.41,1.0,09/07/2026,124291705,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/a-pasos-de-av-quilin-y-av-macul-cercano-a-metro-quilin/124291705,arriendo-mensual,departamento,11.751804820149644
Macul,"Macul, Arriendo depto 2d1b con estac y bodega (174618)",490000.0,2.0,1.0,40.0,1.0,08/07/2026,124184195,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-depto-2d1b-con-estac-y-bodega-174618/124184195,arriendo-mensual,departamento,11.996634087236096
Macul,"Macul, Arriendo depto 1d1b con estac y bodega (174615)",420000.0,1.0,1.0,33.0,1.0,08/07/2026,124184170,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-depto-1d1b-con-estac-y-bodega-174615/124184170,arriendo-mensual,departamento,10.282829217630939
Macul,"Macul, Una Cuadra de Avenida Macul",550000.0,2.0,2.0,64.0,1.0,08/07/2026,124181705,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/una-cuadra-de-avenida-macul/124181705,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, José pedro alessandri 2323",550000.0,2.0,2.0,57.0,1.0,08/07/2026,124180417,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/jose-pedro-alessandri-2323/124180417,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, Macul, los platanos, 1d 1b",450000.0,1.0,1.0,37.0,1.0,08/07/2026,124176294,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/macul-los-platanos-1d-1b/124176294,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Vive el Confort en Tu Nuevo Hogar (174755)",450000.0,2.0,2.0,60.0,1.0,08/07/2026,124169743,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vive-el-confort-en-tu-nuevo-hogar-174755/124169743,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Arriendo hermoso depto 1 d vespucio (110721)",350000.0,1.0,1.0,35.0,,08/07/2026,89947185,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-hermoso-depto-1-d-vespucio-110721/89947185,arriendo-mensual,departamento,8.569024348025783
Macul,"Macul, Premio Nobel/Los Platanos",600000.0,2.0,2.0,66.0,2.0,07/07/2026,124090330,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/premio-nobel-los-platanos/124090330,arriendo-mensual,departamento,14.689756025187055
Macul,"Macul, Avenida Américo Vespucio",700000.0,2.0,2.0,59.0,1.0,07/07/2026,25631665,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-americo-vespucio/25631665,arriendo-mensual,departamento,17.138048696051566
Macul,"Macul, Avenida Quilin",390000.0,1.0,1.0,36.0,,07/07/2026,124082802,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin/124082802,arriendo-mensual,departamento,9.548341416371587
Macul,"Macul, Avenida Américo Vespucio",400000.0,1.0,1.0,34.0,1.0,07/07/2026,124082770,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-americo-vespucio/124082770,arriendo-mensual,departamento,9.793170683458037
Macul,"Macul, Avenida Quilin",350000.0,1.0,1.0,36.0,,07/07/2026,124082424,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin/124082424,arriendo-mensual,departamento,8.569024348025783
Macul,"Macul, Inversión Segura con Excelente Conectividad (174323)",600000.0,2.0,2.0,59.27,1.0,07/07/2026,124052079,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/inversion-segura-con-excelente-conectividad-174323/124052079,arriendo-mensual,departamento,14.689756025187055
Macul,"Macul, Avenida departamental, metro macul",480000.0,1.0,1.0,40.41,1.0,06/07/2026,118830655,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-departamental-metro-macul/118830655,arriendo-mensual,departamento,11.751804820149644
Macul,"Macul, Vicuña m. Av. Agricola y carlos casanueva metro agricola",408447.9,1.0,1.0,48.0,,06/07/2026,123932023,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vicuna-m-av-agricola-y-carlos-casanueva-metro-agricola/123932023,arriendo-mensual,departamento,10.0
Macul,Departamento en Arriendo en Macul,650000.0,2.0,2.0,80.0,1.0,06/07/2026,123928371,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-macul-3500/123928371,arriendo-mensual,departamento,15.91390236061931
Macul,"Macul, Av macul 6335",400000.0,,1.0,49.43,,05/07/2026,123868712,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-macul-6335/123868712,arriendo-mensual,departamento,9.793170683458037
Macul,"Macul, arturo prat 4327",300000.0,1.0,1.0,32.0,,05/07/2026,123788925,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arturo-prat-4327/123788925,arriendo-mensual,departamento,7.344878012593528
Macul,"Macul, Vista norte despejada, metro E. Agrícola (173978)",500000.0,2.0,2.0,75.0,1.0,04/07/2026,123781322,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vista-norte-despejada-metro-e-agricola-173978/123781322,arriendo-mensual,departamento,12.241463354322546
Macul,"Macul, Arriendo en Macul de Departamento (174128)",580000.0,2.0,2.0,5.285,1.0,04/07/2026,123773231,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-en-macul-de-departamento-174128/123773231,arriendo-mensual,departamento,14.200097491014153
Macul,"Macul, Los Clarines 3139",350000.0,2.0,1.0,58.0,,04/07/2026,119516927,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/los-clarines-3139/119516927,arriendo-mensual,departamento,8.569024348025783
Macul,"Macul, Los Clarines 3139, Macul",410000.0,2.0,1.0,52.0,,04/07/2026,102843011,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/los-clarines-3139-macul/102843011,arriendo-mensual,departamento,10.037999950544489
Macul,"Macul, Avenida Américo Vespucio 4641",450000.0,2.0,2.0,60.0,1.0,03/07/2026,119048453,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-americo-vespucio-4641/119048453,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Arriendo Depto nuevo a 1 Cuadra Metro Macul (169686)",400000.0,1.0,1.0,25.95,,03/07/2026,121505031,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-depto-nuevo-a-1-cuadra-metro-macul-169686/121505031,arriendo-mensual,departamento,9.793170683458037
Macul,"Macul, Exequiel Fernández 4200",410000.0,2.0,1.0,44.0,,03/07/2026,121230519,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/exequiel-fernandez-4200/121230519,arriendo-mensual,departamento,10.037999950544489
Macul,"Macul, Padre Luis Querbes 6321, Macul, Region Metropolitana",370000.0,1.0,1.0,35.48,,03/07/2026,123687300,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/padre-luis-querbes-6321-macul-region-metropolitana/123687300,arriendo-mensual,departamento,9.058682882198685
Macul,"Macul, Metro Rodrigo de Araya / Macul",440000.0,2.0,2.0,48.0,,02/07/2026,123617621,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/metro-rodrigo-de-araya-macul/123617621,arriendo-mensual,departamento,10.77248775180384
Macul,"Macul, Exequiel Fernández 3738, Macul, Chile",550000.0,2.0,2.0,61.0,1.0,02/07/2026,123615482,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/exequiel-fernandez-3738-macul-chile/123615482,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, Exequiel Fernández / Agrícola",520000.0,2.0,2.0,51.0,,02/07/2026,123614703,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/exequiel-fernandez-agricola/123614703,arriendo-mensual,departamento,12.731121888495448
Macul,"Macul, Av. Macul 6305",420000.0,1.0,1.0,,1.0,02/07/2026,46084121,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-macul-6305/46084121,arriendo-mensual,departamento,10.282829217630939
Macul,"Macul, Av. Escuela Agrícola 9999",300000.0,,1.0,28.0,,01/07/2026,113553401,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-escuela-agricola-9999/113553401,arriendo-mensual,departamento,7.344878012593528
Macul,"Macul, Depto 2d 2b macul | piso 18, metro + estac. Y bodega",449292.69,2.0,2.0,63.21,,01/07/2026,123526656,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/depto-2d-2b-macul-piso-18-metro-estac-y-bodega/123526656,arriendo-mensual,departamento,11.0
Macul,"Macul, Exequiel Fernandez 3858",380000.0,1.0,1.0,35.0,,01/07/2026,115677943,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/exequiel-fernandez-3858/115677943,arriendo-mensual,departamento,9.303512149285135
Macul,"Macul, Metro Carlos Valdovinos",450000.0,1.0,1.0,39.0,1.0,30/06/2026,123460406,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/metro-carlos-valdovinos/123460406,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Exequiel Fernández 2302",550000.0,2.0,2.0,77.0,1.0,29/06/2026,123390105,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/exequiel-fernandez-2302/123390105,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, Arriendo dpto Macul (173037)",700000.0,3.0,2.0,90.0,2.0,29/06/2026,123328083,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/arriendo-dpto-macul-173037/123328083,arriendo-mensual,departamento,17.138048696051566
Macul,"Macul, Macul 2701",630000.0,3.0,2.0,84.0,1.0,28/06/2026,123229607,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/macul-2701/123229607,arriendo-mensual,departamento,15.424243826446409
Macul,"Macul, Premio Nobel 3295",600000.0,3.0,2.0,75.0,1.0,26/06/2026,123034399,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/premio-nobel-3295/123034399,arriendo-mensual,departamento,14.689756025187055
Macul,"Macul, Quilín 139",390000.0,1.0,1.0,38.0,,25/06/2026,123005626,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/quilin-139/123005626,arriendo-mensual,departamento,9.548341416371587
Macul,"Macul, Macul 1D+1B + Bodega | Piscina, Gym y Cowork (172399)",430000.0,1.0,1.0,35.0,,25/06/2026,123002199,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/macul-1d-1b-bodega-piscina-gym-y-cowork-172399/123002199,arriendo-mensual,departamento,10.52765848471739
Macul,"Macul, Metro quilin- av quilin (171747)",530000.0,2.0,2.0,57.0,1.0,25/06/2026,122956513,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/metro-quilin-av-quilin-171747/122956513,arriendo-mensual,departamento,12.9759511555819
Macul,"Macul, Avenida Quilin",400000.0,1.0,1.0,40.0,,25/06/2026,122955526,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin/122955526,arriendo-mensual,departamento,9.793170683458037
Macul,"Macul, Depto. Nuevo en el corazón de Macul (172180)",430000.0,1.0,1.0,36.6,,25/06/2026,122934477,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/depto-nuevo-en-el-corazon-de-macul-172180/122934477,arriendo-mensual,departamento,10.52765848471739
Macul,"Macul, Padre Luis Querbes 6321",615000.0,2.0,2.0,54.0,1.0,24/06/2026,122860015,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/padre-luis-querbes-6321/122860015,arriendo-mensual,departamento,15.056999925816731
Macul,"Macul, Av Escuela agricola 1710, Condominio los Andes. Metro Camino Agricola",330000.0,1.0,1.0,31.0,,24/06/2026,85742833,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-escuela-agricola-1710-condominio-los-andes-metro-camino-agricola/85742833,arriendo-mensual,departamento,8.079365813852881
Macul,"Macul, Américo vespucio 4641",450000.0,2.0,1.0,57.0,1.0,23/06/2026,112493364,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/americo-vespucio-4641/112493364,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Departamento mariposa dos dormitorios ideal para roomie",530000.0,2.0,2.0,55.0,,23/06/2026,122769800,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/departamento-mariposa-dos-dormitorios-ideal-para-roomie/122769800,arriendo-mensual,departamento,12.9759511555819
Macul,"Macul, Vicuña Mackenna 3756",400000.0,2.0,1.0,64.0,,23/06/2026,122767731,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vicuna-mackenna-3756/122767731,arriendo-mensual,departamento,9.793170683458037
Macul,"Macul, Macul",750000.0,3.0,2.0,80.0,,23/06/2026,122759700,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/macul/122759700,arriendo-mensual,departamento,18.362195031483818
Macul,"Macul, Avenida Quilin 107",330000.0,2.0,1.0,46.0,,23/06/2026,122756837,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin-107/122756837,arriendo-mensual,departamento,8.079365813852881
Macul,"Macul, Quilín con avenida macul",510000.0,2.0,2.0,62.0,,22/06/2026,122739045,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/quilin-con-avenida-macul/122739045,arriendo-mensual,departamento,12.486292621408998
Macul,"Macul, Calle Poeta Vicente Huidobro Macul",580000.0,3.0,2.0,65.0,1.0,22/06/2026,122737160,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/calle-poeta-vicente-huidobro-macul/122737160,arriendo-mensual,departamento,14.200097491014153
Macul,"Macul, Vicuña Mackenna 4192",450000.0,1.0,1.0,39.0,1.0,22/06/2026,122649760,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vicuna-mackenna-4192/122649760,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Madreselvas",420000.0,1.0,1.0,42.0,,22/06/2026,122647687,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/madreselvas/122647687,arriendo-mensual,departamento,10.282829217630939
Macul,"Macul, los olmos 3256",595000.0,3.0,2.0,70.0,1.0,21/06/2026,23145911,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/los-olmos-3256/23145911,arriendo-mensual,departamento,14.56734139164383
Macul,"Macul, Avenida Américo Vespucio 4455, Macul, Región Metropolitana de Santiago 7810000, Chile",550000.0,2.0,2.0,60.0,1.0,21/06/2026,122590603,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-americo-vespucio-4455-macul-region-metropolitana-de-santiago-7810000-chile/122590603,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, Dpto a 5 min del metro macul / estac/ bodega (171039)",420000.0,1.0,1.0,36.0,1.0,21/06/2026,122583915,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/dpto-a-5-min-del-metro-macul-estac-bodega-171039/122583915,arriendo-mensual,departamento,10.282829217630939
Macul,"Macul, Depto NUEVO y amplio de 44 m2 , Bod, Metro (171095)",440000.0,1.0,1.0,36.0,,21/06/2026,122531602,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/depto-nuevo-y-amplio-de-44-m2-bod-metro-171095/122531602,arriendo-mensual,departamento,10.77248775180384
Macul,"Macul, Vicuña Mackenna",367603.11,1.0,1.0,35.0,,20/06/2026,122529925,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/vicuna-mackenna/122529925,arriendo-mensual,departamento,9.0
Macul,"Macul, Av. Américo Vespucio 4451, Macul",450000.0,2.0,2.0,65.0,1.0,20/06/2026,122507033,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/av-americo-vespucio-4451-macul/122507033,arriendo-mensual,departamento,11.017317018890292
Macul,"Macul, Amplio renovado vista despejada 2d (171341)",470000.0,2.0,1.0,75.0,,20/06/2026,122506195,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/amplio-renovado-vista-despejada-2d-171341/122506195,arriendo-mensual,departamento,11.506975553063194
Macul,"Macul, Sergio Vieira de Mello, Macul, Región Metropolitana de Santiago 7810000, Chile",410000.0,1.0,1.0,42.0,1.0,20/06/2026,122496710,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/sergio-vieira-de-mello-macul-region-metropolitana-de-santiago-7810000-chile/122496710,arriendo-mensual,departamento,10.037999950544489
Macul,"Macul, Avenida Macul 2330, Macul, Región Metropolitana de Santiago 7810000, Chile",550000.0,2.0,2.0,8.0,1.0,20/06/2026,122491547,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-macul-2330-macul-region-metropolitana-de-santiago-7810000-chile/122491547,arriendo-mensual,departamento,13.465609689754801
Macul,"Macul, Depto 2d + 2b - Laguna Centro Metro Carlos V. (171226)",520000.0,2.0,2.0,54.0,1.0,20/06/2026,122479500,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/depto-2d-2b-laguna-centro-metro-carlos-v-171226/122479500,arriendo-mensual,departamento,12.731121888495448
Macul,"Macul, Avenida Quilin",200000.0,1.0,1.0,38.0,,19/06/2026,122411467,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin/122411467,arriendo-mensual,departamento,4.896585341729018
Macul,"Macul, Avenida quilin 123",400000.0,1.0,1.0,44.0,1.0,19/06/2026,122403671,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/macul/departamento/avenida-quilin-123/122403671,arriendo-mensual,departamento,9.793170683458037
