confianza,id_aviso,titulo,comuna,tipo,operacion,precio_uf,precio_clp,m2_util,m2_total,dormitorios,banos,senales,url
BAJA,1960083847,Maravillosa Casa Remodelada,san-miguel,casa,venta,12600.0,514644354,139,389,5,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1960083847-maravillosa-casa-remodelada-_JM
BAJA,2061563189,Casa En Monja Alférez,san-miguel,casa,venta,5828.0,238043436,126,129,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2061563189-casa-en-monja-alferez-_JM
BAJA,4191769568,Amplios Inmueble Ubicado En Importante Barrio De Sn Miguel,san-miguel,casa,venta,20834.0,850960355,350,970,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4191769568-amplios-inmueble-ubicado-en-importante-barrio-de-sn-miguel-_JM
BAJA,4201740622,Excelente Ubicación (171119),san-miguel,casa,venta,8813.85,360000000.0,103,500,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201740622-excelente-ubicacion-171119-_JM
BAJA,2048443557,Casa Destino Comercial,san-miguel,casa,venta,7500.0,306335925,270,380,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2048443557-casa-destino-comercial-_JM
BAJA,4176370906,767m2 De Terreno (129445),san-miguel,casa,venta,11751.8,480000000.0,230,767,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4176370906-767m2-de-terreno-129445-_JM
BAJA,2039833397,Metro Ciudad Del Niño.,san-miguel,casa,venta,9537.0,389536762,233,500,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2039833397-metro-ciudad-del-nino-_JM
BAJA,3998239324,Metro Departamental.,san-miguel,casa,venta,10800.0,441123732,138000,432,,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3998239324-metro-departamental-_JM
BAJA,4161000832,Casa En Un Barrio Tradicional De San Miguel (169024),san-miguel,casa,venta,6330.0,258547521,107,208,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4161000832-casa-en-un-barrio-tradicional-de-san-miguel-169024-_JM
BAJA,4201707102,Hermosa Y Amplia Casa En San Miguel,san-miguel,casa,venta,6999.0,285872685,1,500,4,2,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4201707102-hermosa-y-amplia-casa-en-san-miguel-_JM
BAJA,1894867769,Casa Venta San Miguel,san-miguel,casa,venta,4990.0,203815502,170,170,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1894867769-casa-venta-san-miguel-_JM
BAJA,2027779497,. (84049),san-miguel,casa,venta,5600.0,228730824,104,121,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2027779497--84049-_JM
BAJA,1960136387,Venta Lindo Town House,san-miguel,casa,venta,7900.0,322673841,126,126,3,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1960136387-venta-lindo-town-house-_JM
BAJA,1894867821,Espectacular Y Exclusiva Casa,san-miguel,casa,venta,9837.0,401790199,205,243,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1894867821-espectacular-y-exclusiva-casa-_JM
BAJA,1928364781,Casa Potencial Comercial,san-miguel,casa,venta,2990.0,122125922,141,150,5,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1928364781-casa-potencial-comercial-_JM
BAJA,4045536658,San Francisco  (73947),san-miguel,casa,venta,9303.51,380000000.0,136,399,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4045536658-san-francisco-73947-_JM
BAJA,3845504012,Casa 2 Pisos Con Estacionamiento En Barrio Tranquilo,san-miguel,casa,venta,3100.0,126618849,70,110,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3845504012-casa-2-pisos-con-estacionamiento-en-barrio-tranquilo-_JM
BAJA,1980224273,"Townhouses San Miguel, Con Terraza Rooftop.",san-miguel,casa,venta,7580.0,309603508,110,153,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1980224273-townhouses-san-miguel-con-terraza-rooftop-_JM
BAJA,2007751229,Metro Lo Vial,san-miguel,casa,venta,7500.0,306335925,110,200,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2007751229-metro-lo-vial-_JM
BAJA,4045523510,Pedro Mira (73965),san-miguel,casa,venta,14000.0,571827060,176,297,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4045523510-pedro-mira-73965-_JM
BAJA,2001168099,San Nicolas / Montreal.,san-miguel,casa,venta,3409.0,139239889,73,91,,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2001168099-san-nicolas-montreal-_JM
BAJA,1978275237,Estupenda Casa,san-miguel,casa,venta,8000.0,326758320,156,165,5,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1978275237-estupenda-casa-_JM
BAJA,3893361906,Precio Imperdible - Ciudad Del Niño - Condominio Exclusivo,san-miguel,casa,venta,4900.0,200139471,81,163,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3893361906-precio-imperdible-ciudad-del-nino-condominio-exclusivo-_JM
BAJA,4230680218,Los Carreras Con Callejón Diego De Almagro,san-miguel,casa,venta,5753.49,235000000.0,76,76,4,1,inmobiliaria_en_titulo,https://portalinmobiliario.com/MLC-4230680218-los-carreras-con-callejon-diego-de-almagro-_JM
BAJA,1958752309,"Linda Y Gran Casa En Barrio Residencial, A Pasos Del Metro",san-miguel,casa,venta,10895.0,445003987,147,435,4,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1958752309-linda-y-gran-casa-en-barrio-residencial-a-pasos-del-metro-_JM
BAJA,1910936837,"Salesianoss 1302, San Miguel",san-miguel,casa,venta,10500.0,428870295,101,852,,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1910936837-salesianoss-1302-san-miguel-_JM
BAJA,4134819842,"Hermosa Casona De 400 M2 En Barrio El Llano, San Miguel, Rm",san-miguel,casa,venta,21789.8,890000000.0,270,670,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4134819842-hermosa-casona-de-400-m2-en-barrio-el-llano-san-miguel-rm-_JM
BAJA,3759893436,Amplios Espacios,san-miguel,casa,venta,5950.0,243026500,172,280,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3759893436-amplios-espacios-_JM
BAJA,4044405276,"Casa Patrimonial En Esquina Con Alto Potencial, El Llano",san-miguel,casa,venta,19096.68,780000000.0,400,670,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4044405276-casa-patrimonial-en-esquina-con-alto-potencial-el-llano-_JM
BAJA,4128098484,Casa Habitación / Constructoras Inmobiliarias,san-miguel,casa,venta,13465.61,550000000.0,160,750,3,3,inmobiliaria_en_titulo,https://portalinmobiliario.com/MLC-4128098484-casa-habitacion-constructoras-inmobiliarias-_JM
BAJA,2031792700,Calafquen Iv,san-miguel,departamento,venta,6480.0,264674239,58,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2031792700-calafquen-iv-_JM
BAJA,2411437462,Teresa Vial 1139,san-miguel,departamento,venta,4394.0,179472007,30,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2411437462-teresa-vial-1139-_JM
BAJA,2725581776,Edificio Euclides 12once,san-miguel,departamento,venta,2368.0,96720463,29,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2725581776-edificio-euclides-12once-_JM
BAJA,1572694769,Townhouses Entre Avenidas,san-miguel,departamento,venta,7267.0,296819089,108,,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1572694769-townhouses-entre-avenidas-_JM
BAJA,1551011179,Condominio Don Miguel Plus,san-miguel,departamento,venta,3572.0,145897590,71,,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1551011179-condominio-don-miguel-plus-_JM
BAJA,2840295778,Jardines De Séptima Avenida,san-miguel,departamento,venta,3830.0,156435546,68,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2840295778-jardines-de-septima-avenida-_JM
BAJA,1994423975,"Salesianos 1166 2d 2b, Edificio Almagro, Sin Comisión",san-miguel,departamento,venta,3750.0,153167962,51,65,,2,inmobiliaria_en_titulo | nombre_de_proyecto,https://portalinmobiliario.com/MLC-1994423975-salesianos-1166-2d-2b-edificio-almagro-sin-comision-_JM
BAJA,3867433214,"Gladys 1190 2d 2b, Edificio Almagro, Sin Comisión",san-miguel,departamento,venta,5100.0,208308429,66,77,,2,inmobiliaria_en_titulo | nombre_de_proyecto,https://portalinmobiliario.com/MLC-3867433214-gladys-1190-2d-2b-edificio-almagro-sin-comision-_JM
BAJA,4239750904,Luminoso Y Gran Vista Cercano Al Metro Excelente Estado,san-miguel,departamento,venta,7500.0,306335925,115,130,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4239750904-luminoso-y-gran-vista-cercano-al-metro-excelente-estado-_JM
BAJA,4146247554,Departamento 4d 3b | 2 Estac. | Vista Despejada | La Marina,san-miguel,departamento,venta,7344.88,300000000.0,119,139,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4146247554-departamento-4d-3b-2-estac-vista-despejada-la-marina-_JM
BAJA,4234125136,"Estupendo Depto, Amplio, Luminoso, Con Bella Vista Despejada",san-miguel,departamento,venta,3995.0,163174936,66,71,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4234125136-estupendo-depto-amplio-luminoso-con-bella-vista-despejada-_JM
BAJA,4201729492,Departamento 1d1b Con Walk-in Closet Y Vista Despejada,san-miguel,departamento,venta,1790.0,73112174,34,38,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4201729492-departamento-1d1b-con-walk-in-closet-y-vista-despejada-_JM
BAJA,4234030240,Salesianos,san-miguel,departamento,venta,2850.0,116407652,47,55,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4234030240-salesianos-_JM
BAJA,2084194573,"Estupendo Depto, Amplio, Luminoso, Con Bella Vista Despejada",san-miguel,departamento,venta,3995.0,163174936,66,71,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2084194573-estupendo-depto-amplio-luminoso-con-bella-vista-despejada-_JM
BAJA,3882917062,Depto 147 Mt2 A 1 Cuadra Del Parque El Llano!,san-miguel,departamento,venta,8700.0,355349673,147,147,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3882917062-depto-147-mt2-a-1-cuadra-del-parque-el-llano-_JM
BAJA,3893379924,"147 Mt2 De Espacio, A 1 Cuadra Parque El Llano!",san-miguel,departamento,venta,8300.0,339011757,147,147,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3893379924-147-mt2-de-espacio-a-1-cuadra-parque-el-llano-_JM
BAJA,4188278568,Penthouse Con Vista Panorámica Y Piscina Privada San Miguel,san-miguel,departamento,venta,12700.0,518728833,200,400,,,nombre_de_proyecto | superficies_incoherentes,https://portalinmobiliario.com/MLC-4188278568-penthouse-con-vista-panoramica-y-piscina-privada-san-miguel-_JM
BAJA,1952294361,Condominio Ciudad Del Niño!,san-miguel,departamento,venta,2690.0,109872485,50,50,3,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1952294361-condominio-ciudad-del-nino-_JM
BAJA,1970797063,Moderno Y Elegante,san-miguel,departamento,venta,3570.0,145815900,45,47,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1970797063-moderno-y-elegante-_JM
BAJA,4160986726,Edificio Feelgood  Vive En El Corazón De San Miguel,san-miguel,departamento,venta,3700.0,151125723,58,62,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4160986726-edificio-feelgood-vive-en-el-corazon-de-san-miguel-_JM
BAJA,4160893454,Departamento En Venta En San Miguel,san-miguel,departamento,venta,4896.59,200000000.0,5,95,,2,superficies_incoherentes | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4160893454-departamento-en-venta-en-san-miguel-_JM
BAJA,4108982902,Increíble Terraza - Vista Despejada,san-miguel,departamento,venta,2600.0,106196454,49,55,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4108982902-increible-terraza-vista-despejada-_JM
BAJA,1986967629,Townhouse 4d/3b En San Miguel Solo 3 Unidades Disponibles,san-miguel,departamento,venta,7679.0,313647142,110,120,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1986967629-townhouse-4d3b-en-san-miguel-solo-3-unidades-disponibles-_JM
BAJA,1974260401,Venta Depto 3 Dormitorios Y 2 Baños Vista Norte Piso 11,san-miguel,departamento,venta,2790.0,113956964,53,55,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1974260401-venta-depto-3-dormitorios-y-2-banos-vista-norte-piso-11-_JM
BAJA,4155492400,Departamento Home Studio 1d Y 1b En San Miguel,san-miguel,departamento,venta,1540.04,62902541.0,23,23,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4155492400-departamento-home-studio-1d-y-1b-en-san-miguel-_JM
BAJA,4093514532,Departamento Tipo Estudio - Gran Oportunidad,san-miguel,departamento,venta,1390.0,56774258,20,20,1,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4093514532-departamento-tipo-estudio-gran-oportunidad-_JM
BAJA,1957499469,Oportunidad Inversionitas Departamento Estudio,san-miguel,departamento,venta,1680.0,68619247,21,21,,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-1957499469-oportunidad-inversionitas-departamento-estudio-_JM
BAJA,1975404855,Venta De Excelente Home Estudio,san-miguel,departamento,venta,1300.0,53098227,17,17,,1,nombre_de_proyecto | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-1975404855-venta-de-excelente-home-estudio-_JM
BAJA,1975403681,Lindo Depto. Con Bodega,san-miguel,departamento,venta,1740.0,71069935,31,31,,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1975403681-lindo-depto-con-bodega-_JM
BAJA,4228873070,Venta Departamento 3d+est Vista Despejada En San Miguel,san-miguel,departamento,venta,3427.0,139975095,62,71,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4228873070-venta-departamento-3dest-vista-despejada-en-san-miguel-_JM
BAJA,4209025902,Vive En Altura Con Estilo Y Confort En Excelente Barrio | 69,san-miguel,departamento,venta,3490.0,142548317,65,69,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4209025902-vive-en-altura-con-estilo-y-confort-en-excelente-barrio-69-_JM
BAJA,1982386777,Depto. Con Vista Despejada - Metro El Llano,san-miguel,departamento,venta,2990.0,122125922,34,40,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1982386777-depto-con-vista-despejada-metro-el-llano-_JM
BAJA,4143693700,Vive 1 Cuadra Del Parque El Llano!,san-miguel,departamento,venta,5790.0,236491334,90,90,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4143693700-vive-1-cuadra-del-parque-el-llano-_JM
BAJA,4191178180,Moderno Depto. En San Miguel Con Vista Panorámica,san-miguel,departamento,venta,2580.0,105379558,50,52,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4191178180-moderno-depto-en-san-miguel-con-vista-panoramica-_JM
BAJA,3851407412,Moderno Departamento - Vista Despejada,san-miguel,departamento,venta,3350.0,136830046,49,49,2,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3851407412-moderno-departamento-vista-despejada-_JM
BAJA,4105693456,Depto 3d+2b En Parque San Nicolás,san-miguel,departamento,venta,2110.0,86182507,52,54,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4105693456-depto-3d2b-en-parque-san-nicolas-_JM
BAJA,1898864627,Townhouse Nuevo 4d/3b En San Miguel Con Patio Privado,san-miguel,departamento,venta,7679.0,313647142,114,114,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1898864627-townhouse-nuevo-4d3b-en-san-miguel-con-patio-privado-_JM
BAJA,1913429001,Lindo Departamento,san-miguel,departamento,venta,6600.0,269575614,105,105,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1913429001-lindo-departamento-_JM
BAJA,2019972337,Oportunidad!! Departamento En Venta De 2 Dorm. En San Miguel,san-miguel,departamento,venta,2890.0,118041443,46,527,,1,superficies_incoherentes,https://portalinmobiliario.com/MLC-2019972337-oportunidad-departamento-en-venta-de-2-dorm-en-san-miguel-_JM
BAJA,3676079958,Gran Vista Despejada. Excelente Conectividad.,san-miguel,departamento,venta,3250.0,132745568,52,56,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3676079958-gran-vista-despejada-excelente-conectividad-_JM
BAJA,3764373148,Amplio Dpto - Barrio Tranquilo Tres Dormitorios Dos Baños,san-miguel,departamento,venta,2950.0,120492130,80,80,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3764373148-amplio-dpto-barrio-tranquilo-tres-dormitorios-dos-banos-_JM
BAJA,3991426884,Espectacular Departamento 147 M2 En El Llano  Edificio Cala,san-miguel,departamento,venta,7950.0,324716080,111,147,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3991426884-espectacular-departamento-147-m2-en-el-llano-edificio-cala-_JM
BAJA,3919834088,Departamento Tipo Estudio - Gran Oportunidad,san-miguel,departamento,venta,1450.0,59224946,20,20,1,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-3919834088-departamento-tipo-estudio-gran-oportunidad-_JM
BAJA,1904426893,Acogedor Departamento!!,san-miguel,departamento,venta,2100.0,85774059,40,50,,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1904426893-acogedor-departamento-_JM
BAJA,3815312500,Comodidad Y Gran Conectividad,san-miguel,departamento,venta,1836.22,75000000.0,28,31,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3815312500-comodidad-y-gran-conectividad-_JM
BAJA,4108778930,"Llano Subercaseaux, Pasos Metro",san-miguel,departamento,venta,2790.0,113956964,58,60,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4108778930-llano-subercaseaux-pasos-metro-_JM
BAJA,3729953820,Increíblemente Hermoso,san-miguel,departamento,venta,2888.99,118000000.0,49,55,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3729953820-increiblemente-hermoso-_JM
BAJA,1942658997,"Confortable Studio, Dormitorio En Suite. Buena Conectividad",san-miguel,departamento,venta,1200.0,49013748,18,21,1,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-1942658997-confortable-studio-dormitorio-en-suite-buena-conectividad-_JM
BAJA,3786221166,San Miguel Para  Vivir,san-miguel,departamento,venta,1517.94,62000000.0,50,54,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3786221166-san-miguel-para-vivir-_JM
BAJA,4075226010,"Depto. 2d, 2b, 1box, 1bd. Llano Subercaseaux 2959, Vista Nor",san-miguel,departamento,venta,4500.0,183801555,66,70,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4075226010-depto-2d-2b-1box-1bd-llano-subercaseaux-2959-vista-nor-_JM
BAJA,1981549115,Departamento Estudio En Venta En San Miguel,san-miguel,departamento,venta,1200.0,49013748,21,21,1,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-1981549115-departamento-estudio-en-venta-en-san-miguel-_JM
BAJA,2011944635,Departamento En San Miguel.,san-miguel,departamento,venta,3354.16,137000000.0,,,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2011944635-departamento-en-san-miguel-_JM
BAJA,2082127235,"Guardia Marina, San Miguel",san-miguel,departamento,venta,2500.0,102111975,32,32,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2082127235-guardia-marina-san-miguel-_JM
BAJA,4210802392,Inversión En Barrio Residencial En Crecimiento,san-miguel,departamento,venta,3750.0,153167962,48,52,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4210802392-inversion-en-barrio-residencial-en-crecimiento-_JM
BAJA,2074075543,"Liquidación Bancaria - Depto 3 D, 2 B, Bd Y Bx, San Miguel.",san-miguel,departamento,venta,4750.0,194012752,4,79,3,2,superficies_incoherentes | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-2074075543-liquidacion-bancaria-depto-3-d-2-b-bd-y-bx-san-miguel-_JM
BAJA,4219663542,Departamento Estudio En San Miguel Inversion,san-miguel,departamento,venta,1345.0,54936243,18,20,1,0,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4219663542-departamento-estudio-en-san-miguel-inversion-_JM
BAJA,4230797926,"3 D, 1 B - Oportunidad Inversionistas, Tasa Crédito 1,6%",san-miguel,departamento,venta,1780.0,72703726,3,3,3,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4230797926-3-d-1-b-oportunidad-inversionistas-tasa-credito-16-_JM
BAJA,4225150602,Hermoso Departamento Vista  Nororiente,san-miguel,departamento,venta,4300.0,175632597,83,92,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4225150602-hermoso-departamento-vista-nororiente-_JM
BAJA,2072644545,Vista Despejada Dpto 1 Dorm + Estac Y Bodega (171593),san-miguel,departamento,venta,2800.0,114365412,37,41,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2072644545-vista-despejada-dpto-1-dorm-estac-y-bodega-171593-_JM
BAJA,2076401873,Departamento En Venta De 1 Dorm. En San Miguel,san-miguel,departamento,venta,1200.0,49013748,21,21,1,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-2076401873-departamento-en-venta-de-1-dorm-en-san-miguel-_JM
BAJA,4210790958,San Nicolás (piso 7),san-miguel,departamento,venta,3300.0,134787807,56,56,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4210790958-san-nicolas-piso-7-_JM
BAJA,4211492106,Carmen Mena (piso 13),san-miguel,departamento,venta,3650.0,149083484,48,50,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4211492106-carmen-mena-piso-13-_JM
