id_eliminado,id_conservado,confianza,titulo_eliminado,precio_uf_eliminado,precio_clp_eliminado,m2_util,direccion,url
3880122150,3879992488,ALTA,Irarrázabal Metro Villa Frei,3480.0,142139869,33,"IRARRÁZABAL METRO VILLA FREI, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-3880122150-irarrazabal-metro-villa-frei-_JM
4134821162,1975386647,ALTA,Depto. En Ñuñoa 1d/1b/estacionamiento Y Bodega,3700.0,151125723,37,"Suárez Mujica 300 - 600, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4134821162-depto-en-nunoa-1d1bestacionamiento-y-bodega-_JM
2001123887,3717440002,ALTA,Departamento En Venta De 1 Dorm. En Ñuñoa Metro Ñuble,3299.0,134746962,33,"Estacion Metro Ñuble, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2001123887-departamento-en-venta-de-1-dorm-en-nunoa-metro-nuble-_JM
3989565246,1939486777,ALTA,Isa Manuel Montt,6595.0,269371390,51,"Manuel Montt 2648, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-3989565246-isa-manuel-montt-_JM
4217822552,4188420432,ALTA,Imperdible Casi Nuevo,5700.0,232815303,48,"SAN EUGENIO, 500, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4217822552-imperdible-casi-nuevo-_JM
3806807542,3767780060,ALTA,¡precioso Dpto. En Venta! Tremenda Oportunidad.,3600.0,147041244,50,"Zañartu 1100, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-3806807542-precioso-dpto-en-venta-tremenda-oportunidad-_JM
4159958648,2011947537,ALTA,Comodo Departamento A Pasos Metro Irarrazabal,4490.0,183393107,50,"Mujica 1 - 300, Providencia, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4159958648-comodo-departamento-a-pasos-metro-irarrazabal-_JM
4120938502,4160894758,ALTA,Departamento En Venta En Ñuñoa (172789),4000.0,163379160,49,"Avenida Grecia, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4120938502-departamento-en-venta-en-nunoa-172789-_JM
3768875492,1842998585,ALTA,"Sin Comisión!! Marchant Pereira 3361, Ñuñoa - 2 D / 2 B",5500.0,224646345,57,"Marchant Pereira 3361, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-3768875492-sin-comision-marchant-pereira-3361-nunoa-2-d-2-b-_JM
2079754213,4198495648,ALTA,Dpto. En Ñuñoa Con Terraza Y Piscina ¡visítalo!,5500.0,224646345,53,"Alonso De Ercilla, 3000 - 3300, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-2079754213-dpto-en-nunoa-con-terraza-y-piscina-visitalo-_JM
2076882407,2076882021,ALTA,En Venta Moderno Departamento A Pasos De Plaza Ñuñoa,5800.0,236899782,55,"Pedro Torres, 260, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-2076882407-en-venta-moderno-departamento-a-pasos-de-plaza-nunoa-_JM
4223502310,4212553552,ALTA,Departamento En Venta De 2 Dorm. En Ñuñoa,5000.0,204223950,54,"Irarrázaval Con Condell, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4223502310-departamento-en-venta-de-2-dorm-en-nunoa-_JM
4211492308,1859280871,ALTA,Depto En Venta Mall Egaña,5100.0,208308429,55,"DEPTO EN VENTA MALL EGAÑA, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-4211492308-depto-en-venta-mall-egana-_JM
3968814908,3276893320,ALTA,"Lindo Depto 3d2b + Estac. Y Bod, Metro Chile España En Venta",6100.0,249153219,84,"Exequiel Fernández 600 - 900, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-3968814908-lindo-depto-3d2b-estac-y-bod-metro-chile-espana-en-venta-_JM
4212634020,4201731772,ALTA,"Mons. Eyzaguirre / Cerca Metro 96m2, 3 Dorm, 2 B, Estac, Bod",6750.0,275702332,84,"Monseñor Eyzaguirre 1 - 300, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4212634020-mons-eyzaguirre-cerca-metro-96m2-3-dorm-2-b-estac-bod-_JM
4188275914,3873583654,ALTA,Depto Amoblado | Irarrázaval (170363),2600.0,106196454,21,"Avenida Irarrázaval 1500 - 1800, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4188275914-depto-amoblado-irarrazaval-170363-_JM
3994339664,1698103009,ALTA,"Amplio Depto 2d2b + Estac. Y Bod, Dublé Almeyda",6250.0,255279938,67,"Dublé Almeyda 2700 - 3000, Ñuñoa, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-3994339664-amplio-depto-2d2b-estac-y-bod-duble-almeyda-_JM
2076508875,4139258090,ALTA,Depto Con Gran Patio Privado Y Terraza A Pasos De A. Varas,8290.0,338603309,67,"Valencia 2100 - 2400, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-2076508875-depto-con-gran-patio-privado-y-terraza-a-pasos-de-a-varas-_JM
4152846102,3876735564,ALTA,Se Vende Moderno 2d+2b Ñuñoa,6500.0,265491135,66,"Av. Sucre 2400 - 2700, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4152846102-se-vende-moderno-2d2b-nunoa-_JM
3867103890,3376247904,ALTA,En Venta Departamento Impecable A Pasos Del Metro,6780.0,276927676,67,"Ñuñoa, Metro Monseñor Eyzaguirre",https://portalinmobiliario.com/MLC-3867103890-en-venta-departamento-impecable-a-pasos-del-metro-_JM
3989563842,3543532590,ALTA,Nethaus Vende Comodísimo Departamento En Ñuñoa,5650.0,230773064,66,"Av. Ricardo Lyon 2700 - 3000, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-3989563842-nethaus-vende-comodisimo-departamento-en-nunoa-_JM
2076879729,4211492064,ALTA,Departamento Los Alerces Id: 112380,4500.0,183801555,64,"Los Alerces, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2076879729-departamento-los-alerces-id-112380-_JM
2061524881,1923654817,ALTA,"Pedro Torres, Quincho Privado De 57 M2 (175576)",9490.0,387617057,71,"Pedro Torres, Parque Botánico, Ñuñoa",https://portalinmobiliario.com/MLC-2061524881-pedro-torres-quincho-privado-de-57-m2-175576-_JM
4230686010,4068954922,ALTA,"Ñuñoa, Metro, Dpto. 70 M2 3d/2b/1e/1bd,/terraza",5050.0,206266190,70,"Profesor Juan Gomez Millas, 2700 - 3000, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4230686010-nunoa-metro-dpto-70-m2-3d2b1e1bdterraza-_JM
4201741148,4050155468,ALTA,Departamento En Venta De 2 Dorm. En Ñuñoa,7300.0,298166967,68,"Campus Oriente, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4201741148-departamento-en-venta-de-2-dorm-en-nunoa-_JM
4225142504,2072646535,ALTA,Departamento En Venta De 3 Dorm. 1 Estacionamiento En Ñuñoa,5950.0,243026500,69,"Se Vende Departamento 3 Dormitorios 1 Estacionamiento Ñuñoa, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-4225142504-departamento-en-venta-de-3-dorm-1-estacionamiento-en-nunoa-_JM
3969939112,3812960272,ALTA,"Depto 3d2b + Estac Y Bod, Metro Monseñor Eyzaguirre",6100.0,249153219,69,"Julio Prado 1800 - 2100, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-3969939112-depto-3d2b-estac-y-bod-metro-monsenor-eyzaguirre-_JM
1917601809,3741730288,ALTA,"Recién Renovado En Suárez Mujica 2977, 3 Dorm, Sin Comisión",6390.0,260998208,82,"Suárez Mujica 2977, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-1917601809-recien-renovado-en-suarez-mujica-2977-3-dorm-sin-comision-_JM
4127642080,3823905848,ALTA,Lo Encalada - Irarrazaval - 1% De Comisión,4470.58,182600000.0,79,"Lo Encalada 140, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4127642080-lo-encalada-irarrazaval-1-de-comision-_JM
2031495415,1991919049,ALTA,"Metro Irarrazaval, 3 Dormitorios 2 Baños, Estac Y Bodega",5200.0,212392908,80,"José Domingo Cañas 460, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-2031495415-metro-irarrazaval-3-dormitorios-2-banos-estac-y-bodega-_JM
4235779686,4182529486,ALTA,Oportunidad Única 3d 2b 1e 1b Con Terrazas En Plaza Ñuñoa,6700.0,273660093,82,"Plaza Ñuñoa, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4235779686-oportunidad-unica-3d-2b-1e-1b-con-terrazas-en-plaza-nunoa-_JM
4223501448,2076802125,ALTA,Departamento En Venta De 3 Dorm 1 Estacionamiento En Ñuñoa,5800.0,236899782,78,"Se Vende Departamento Tres Dormitorios Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4223501448-departamento-en-venta-de-3-dorm-1-estacionamiento-en-nunoa-_JM
2059597157,3879969302,ALTA,Departamento En Venta En Ñuñoa,9300.0,379856547,109,"Cercano A Monseñor Eyzaguirre, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-2059597157-departamento-en-venta-en-nunoa-_JM
4191766626,4213165092,ALTA,Moderno Y Amplio Depto 4d/3b Y Est/bod (175772),7000.0,285913530,108,"Exequiel Fernández, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4191766626-moderno-y-amplio-depto-4d3b-y-estbod-175772-_JM
4213379662,3773736722,ALTA,Departamento En Venta De 2 Dorm. En Ñuñoa,5000.0,204223950,75,"Simón Bolívar / Coventry, Parque Botánico, Ñuñoa",https://portalinmobiliario.com/MLC-4213379662-departamento-en-venta-de-2-dorm-en-nunoa-_JM
4089219770,1967418665,ALTA,Depto 3d2b Con 2 Terrazas En Ñuñoa,6700.0,273660093,76,"Av. Ricardo Lyon 3300 - 3600, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4089219770-depto-3d2b-con-2-terrazas-en-nunoa-_JM
2005993501,2076406821,ALTA,Departamento En Ñuñoa/ Av. Américo Vespucio Con Jardín,7800.0,318589362,75,"Ñuñoa, Plaza Egaña",https://portalinmobiliario.com/MLC-2005993501-departamento-en-nunoa-av-americo-vespucio-con-jardin-_JM
1850452759,3885472872,ALTA,Departamento En Venta De 3 Dorm. En Ñuñoa,6500.0,265491135,90,"Dublé Almeyda Campos De Deportes, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-1850452759-departamento-en-venta-de-3-dorm-en-nunoa-_JM
4239744518,3815900844,ALTA,"En Venta 3d2b1e Ñuñoa, Excelente Ubicación (160492)",7300.0,298166967,88,"Miguel Claro, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4239744518-en-venta-3d2b1e-nunoa-excelente-ubicacion-160492-_JM
4234126754,2044093101,ALTA,Departamento Espacioso Con Terraza 4d+3b+2e+b,8590.0,350856746,100,"San Juan De Luz, 4800 - 5100, Diego De Almagro, Ñuñoa",https://portalinmobiliario.com/MLC-4234126754-departamento-espacioso-con-terraza-4d3b2eb-_JM
4198330158,1872594073,ALTA,Conectado A Todo!! 2 Estacionamientos Y 3 Bodegas!,12400.0,506475396,99,"SIMON BOLIVAR, 4215, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4198330158-conectado-a-todo-2-estacionamientos-y-3-bodegas-_JM
4139154988,1845457699,ALTA,Impecable Departamento En Venta De 3 Dorm. En Ñuñoa,9490.0,387617057,95,"CAPITAN ORELLA, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4139154988-impecable-departamento-en-venta-de-3-dorm-en-nunoa-_JM
1871455947,3859196454,ALTA,"Plaza Egaña, Rebajado !!",7800.0,318589362,96,"Hannover, 5400 - 5700, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-1871455947-plaza-egana-rebajado--_JM
4233319350,2082070723,ALTA,Ahora Uf 8500 Vista Despejada Y Excelente Conectividad,8500.0,347180715,97,"Avenida Ricardo Lyon, 3231, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4233319350-ahora-uf-8500-vista-despejada-y-excelente-conectividad-_JM
4201741658,4198493122,ALTA,Metro Ñuñoa (73072),11386.0,465058779,94,"Campo De Deportes 1 - 300, Ñuñoa, Santiago, Chile, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4201741658-metro-nunoa-73072-_JM
4213387878,2082159043,ALTA,"Amplio Y Luminoso, Linda Vista, Metro Chile España, 2 Estac.",7999.0,326717475,104,"AMPLIO Y LUMINOSO, LINDA VISTA, METRO CHILE ESPAÑA, 2 ESTAC., Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4213387878-amplio-y-luminoso-linda-vista-metro-chile-espana-2-estac-_JM
4077907980,2048427957,ALTA,Casa Con Un Linda Area De Quincho,36.72,1500000.0,90,"La Quilla 686, Ñuñoa, Chile, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-4077907980-casa-con-un-linda-area-de-quincho-_JM
4128487814,4128149846,ALTA,Coventry / Pucará / Ñuñoa,48.97,2000000.0,130,"Coventry 1175, Ñuñoa, Metro Simón Bolivar, Ñuñoa",https://portalinmobiliario.com/MLC-4128487814-coventry-pucara-nunoa-_JM
2059586475,2670026272,ALTA,Edificio Zañartu Capital Vista Poniente Piso 2,10.11,413000.0,31,"Zañartu 1145, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2059586475-edificio-zanartu-capital-vista-poniente-piso-2-_JM
4223655738,4212659222,ALTA,Se Arrienda 1  Dormitorio Ñuñoa,10.16,415000.0,32,"Tiltil 1980, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4223655738-se-arrienda-1-dormitorio-nunoa-_JM
2063374671,2063336997,ALTA,"Luminoso Dpto. En Ñuñoa, 1 Dormitorio, Vista Norte, Terraza",8.32,340000.0,30,"Zañartu 1100, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2063374671-luminoso-dpto-en-nunoa-1-dormitorio-vista-norte-terraza-_JM
4168120580,4201744206,ALTA,Av Campo De Deportes,15.91,650000.0,30,"Av. Campos De Deportes 80, Ñuñoa, Santiago, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4168120580-av-campo-de-deportes-_JM
4234530322,4089190008,ALTA,Edificio Zañartu Vista Poniente Piso 20,8.57,350000.0,32,"Zañartu 980, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4234530322-edificio-zanartu-vista-poniente-piso-20-_JM
4229048364,2082066301,ALTA,"Vicuña Mackenna 1432, Depto 1 Dorm Con Terraza Piso 17",8.62,351900.0,32,"Vicuña Mackenna 1432, Ñuñoa., Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4229048364-vicuna-mackenna-1432-depto-1-dorm-con-terraza-piso-17-_JM
4162451596,2031495425,ALTA,Departamento En Arriendo 1d/1d En Ñuñoa,10.28,420000.0,31,"Zañartu 1111, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4162451596-departamento-en-arriendo-1d1d-en-nunoa-_JM
2081856427,2081856341,ALTA,Guillermo Mann 1401 Depto 1dorm Con Terraza Piso 8,9.75,398400.0,35,"Guillermo Mann 1401, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2081856427-guillermo-mann-1401-depto-1dorm-con-terraza-piso-8-_JM
4176329806,4105556752,ALTA,"Depto. Nuevo, 1 Dorm. 1 Baño Con Estacionamiento.",11.02,450000.0,34,"Av. Rodrigo De Araya 1600, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4176329806-depto-nuevo-1-dorm-1-bano-con-estacionamiento-_JM
4230662148,4134304028,ALTA,Departamento En Arriendo De 1 Dorm. En Ñuñoa,10.53,430000.0,34,"Exequiel Figueroa / Metro Los Orientales, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-4230662148-departamento-en-arriendo-de-1-dorm-en-nunoa-_JM
4218348850,4235162984,ALTA,Metro Estadio Nacional,11.75,480000.0,37,"Til Til 1980, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4218348850-metro-estadio-nacional-_JM
2046337333,4138229124,ALTA,Departamento Avenida Irarrázaval Id: 174978,12.24,500000.0,36,"Avenida Irarrázaval, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-2046337333-departamento-avenida-irarrazaval-id-174978-_JM
4223500246,2048429471,ALTA,Hermoso 1d1b+e Amoblado Premium Frente A Metro Irarrazaval,16.65,680000.0,33,"Av. Irarrázaval 200, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4223500246-hermoso-1d1be-amoblado-premium-frente-a-metro-irarrazaval-_JM
2081856145,2081856141,ALTA,Jose Pedro Alessandri 1498 Departamento 1 Dorm Piso 2,10.53,430000.0,34,"José Pedro Alessandri 1498, Ñuñoa, Juan Gómez Millas, Ñuñoa",https://portalinmobiliario.com/MLC-2081856145-jose-pedro-alessandri-1498-departamento-1-dorm-piso-2-_JM
4238305696,2057052791,ALTA,Metro Chile  España / Estacionamiento / Gasto Comun Incluido,18.36,750000.0,37,"Holanda 3600 - 3900, Ñuñoa, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4238305696-metro-chile-espana-estacionamiento-gasto-comun-incluido-_JM
4102146334,4118622384,ALTA,Departamento Amoblado En Arriendo De 1 Dorm. En Ñuñoa,15.18,620000.0,37,"Avda. Irarrazabal Esquina Los Talaveras, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4102146334-departamento-amoblado-en-arriendo-de-1-dorm-en-nunoa-_JM
4159929768,4063921226,ALTA,Moderno Estudio / Cerca A Barrio Italia Y Metro Irarrázaval,10.0,408448,25,"Seminario 600 - 900, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4159929768-moderno-estudio-cerca-a-barrio-italia-y-metro-irarrazaval-_JM
2079333393,2030447337,ALTA,Clp $540.000 Plaza Ñuñoa. 1d+1b+1est+1bga. Disponible Desde,13.22,540000.0,38,"Brown Casi Esquina Irarrázaval, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-2079333393-clp-540000-plaza-nunoa-1d1b1est1bga-disponible-desde-_JM
4134827144,2066614051,ALTA,1d + 1bo + Est. Vista Despejada Rodrigo De Araya- Ñuñoa,10.53,430000.0,40,"Av. Rodrigo De Araya 1410, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4134827144-1d-1bo-est-vista-despejada-rodrigo-de-araya-nunoa-_JM
2046349077,1996326563,ALTA,"Moderno Depto 1d/1b, Cerca Metro Irarrázaval Y Barrio Italia",12.0,490137,38,"Seminario 600 - 900, Santiago, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-2046349077-moderno-depto-1d1b-cerca-metro-irarrazaval-y-barrio-italia-_JM
4225848632,4179308624,ALTA,Zañartu - Pedro De Valdivia - Con Estacionamiento,11.02,450000.0,41,"Zañartu 2418, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4225848632-zanartu-pedro-de-valdivia-con-estacionamiento-_JM
2063382167,4105567752,ALTA,Departamento En Arriendo De 1 Dormitorio Mas Estar En Ñuñoa,10.53,430000.0,38,"TIL TIL, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2063382167-departamento-en-arriendo-de-1-dormitorio-mas-estar-en-nunoa-_JM
2076405383,2037563419,ALTA,Edificio Alcalde Carlos Aldunate Vista Norte Piso 4,13.71,560000.0,38,"Alcalde Carlos Aldunate 33, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-2076405383-edificio-alcalde-carlos-aldunate-vista-norte-piso-4-_JM
2063348463,4118644480,ALTA,Nuevo A Estrenar 1d + 1b Pasos Metro Irarrazabal,11.51,470000.0,39,"San Eugenio 510, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-2063348463-nuevo-a-estrenar-1d-1b-pasos-metro-irarrazabal-_JM
4233319192,2011906599,ALTA,Moderno Dpto Estilo Mariposa 2d 2b  Ñuñoa,15.06,615000.0,60,"Zañartu, 900, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4233319192-moderno-dpto-estilo-mariposa-2d-2b-nunoa-_JM
2066614389,4142643192,ALTA,"Arriendo De Departamento En Ñuñoa. 2 Dormitorios, 1 Baño.",12.78,522000.0,47,"Exequiel Fernández 1800 - 2100, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2066614389-arriendo-de-departamento-en-nunoa-2-dormitorios-1-bano-_JM
4235155616,2074130401,ALTA,Dpto 1d 1d Sin Terraza Lyon Metro Ñuñoa!,19.34,790000.0,65,"DEPTO RICARDO LYON ÑUÑOA, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4235155616-dpto-1d-1d-sin-terraza-lyon-metro-nunoa-_JM
4212556812,4155625618,ALTA,Amplio Depto. Mariposa Y Estacio (176279),14.81,605000.0,65,"Zañartu, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4212556812-amplio-depto-mariposa-y-estacio-176279-_JM
4138903272,2059585151,ALTA,Depto 2 Dormit. / 2 Baños,20.81,850000.0,70,"PEDRO TORRES / AV IRARRÁZAVAL - METRO CHILE ESPAÑA, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4138903272-depto-2-dormit-2-banos-_JM
4206492112,4087785904,ALTA,Hermoso Departamento Amoblado En Ñuñoa Metro Ñuble,18.36,750000.0,70,"San Eugenio, 1209, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4206492112-hermoso-departamento-amoblado-en-nunoa-metro-nuble-_JM
2049075241,4054678620,ALTA,Metro Simón Bolívar/av.ossa/ 2d/2b/estacionamiento,20.0,816896,70,"Av. Ossa 300 - 600, Ñuñoa, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-2049075241-metro-simon-bolivaravossa-2d2bestacionamiento-_JM
4239748550,2074064083,ALTA,Arriendo Depto Amoblado 1 Habitación - Ñuñoa (5210),16.04,655000.0,50,"Avenida Simón Bolivar 4215, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4239748550-arriendo-depto-amoblado-1-habitacion-nunoa-5210-_JM
4225144960,2059597337,ALTA,Estilo Mariposa,13.47,550000.0,51,"Til Til 1980, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4225144960-estilo-mariposa-_JM
2039840881,2018301105,ALTA,Se Arrienda Dep De 2hab 2baños Bodega Y Estac-ñuñoa Zañartu,13.71,560000.0,50,"Brigida Walker, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2039840881-se-arrienda-dep-de-2hab-2banos-bodega-y-estac-nunoa-zanartu-_JM
4134766710,4087919928,ALTA,2 Estacionamientos /vista Despejada/luminoso/ Dpto. Mariposa,14.64,598000.0,50,"Zañartu 1200 - 1500, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4134766710-2-estacionamientos-vista-despejadaluminoso-dpto-mariposa-_JM
2059596823,2059581591,ALTA,Mujica/metro Sta Isabel Yrrarazaval/bustamante/1d2b/1est1bod,13.47,550000.0,48,"Mujica 97, 7.7703e+06 - 7.7706e+06 Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-2059596823-mujicametro-sta-isabel-yrrarazavalbustamante1d2b1est1bod-_JM
4205341836,2070817093,ALTA,Mariposa Moderno Con Refri Garantia 3 Cuotas Metro Irrarazab,19.0,776051,52,"José Domingo Cañas 579, 7.7499e+06 - 7.7502e+06 Ñuñoa, Santiago, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4205341836-mariposa-moderno-con-refri-garantia-3-cuotas-metro-irrarazab-_JM
4225851130,4170350394,ALTA,Av. Seminario / Mujica / Estacionamiento / 2 D - 2 B,17.0,694361,48,"Seminario 600 - 900, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4225851130-av-seminario-mujica-estacionamiento-2-d-2-b-_JM
4160890518,4138904768,ALTA,"Departamento 2d/2b Con Jardín Privado | Plaza Egaña, Ñuñoa",23.26,950000.0,98,"AV. AMÉRICO VESPUCIO 291, ÑUÑOA – SECTOR PLAZA EGAÑA., Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-4160890518-departamento-2d2b-con-jardin-privado-plaza-egana-nunoa-_JM
4222359850,2037487531,ALTA,Edificio Guillermo Mann Vista Poniente Piso 8,13.66,558000.0,54,"Av. Vicuña Mackenna 2362, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4222359850-edificio-guillermo-mann-vista-poniente-piso-8-_JM
4223653828,4201730688,ALTA,"Departamento Arriendo Ñuñoa, 2d/2b, A 10 Min. Metro Ñuble",12.0,490000.0,55,"Zañartu 900 - 1200, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4223653828-departamento-arriendo-nunoa-2d2b-a-10-min-metro-nuble-_JM
4234998416,2082127909,ALTA,"Amplio Depto Totalmente Amoblado , 1 Dormitorio , 1 Baño , L",14.69,600000.0,55,"Av. Vicuña Mackenna 1290, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4234998416-amplio-depto-totalmente-amoblado-1-dormitorio-1-bano-l-_JM
4164845208,4112939048,ALTA,Departamento 2d2b - Frente A Metro Ñuñoa,17.38,710000.0,55,"San Eugenio 401, Ñuñoa, Chile, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-4164845208-departamento-2d2b-frente-a-metro-nunoa-_JM
2057138195,4217915772,ALTA,Depto 3 Dormitorios Metro Grecia,17.14,700000.0,90,"Avenida José Pedro Alessandri 867, Ñuñoa, Región Metropolitana De Santiago 7750000, Chile, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2057138195-depto-3-dormitorios-metro-grecia-_JM
4235157798,2039820697,ALTA,El Hogar Ideal Para Tu Familia,23.94,978000.0,85,"Avenida Italia, 2025, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4235157798-el-hogar-ideal-para-tu-familia-_JM
1932775947,3996749934,ALTA,"Vende Propiedad Para Proyecto Comercial, San Miguel",9600.0,392109984,147,"DEPARTAMENTAL CON JOSE MIGUEL LUIS CERDA, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-1932775947-vende-propiedad-para-proyecto-comercial-san-miguel-_JM
2063350131,1887627571,ALTA,Casa Familiar En Pasaje Cerrado A Pasos Del Metro ...,5400.0,220561866,115,"San Miguel, El Llano",https://portalinmobiliario.com/MLC-2063350131-casa-familiar-en-pasaje-cerrado-a-pasos-del-metro--_JM
